# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed May 15 05:53:33 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.002 -0.88764 6.17609 0.9357142448 2.4583881489    0.935  0.217  3.6955  3.925    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 4.226 5.598 5.322 4.519 3.996 3.540 2.912 2.403 2.322
0.002 -0.88764 6.17609 0.9813705087 2.4689304581    0.981  0.254  3.6999  3.927    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 4.136 5.439 5.197 4.411 3.899 3.451 2.838 2.340 2.262
0.002 -0.88764 6.17609 0.9833332896 2.4693585015    0.983  0.255  3.7000  3.928    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 4.132 5.432 5.192 4.406 3.895 3.447 2.835 2.338 2.259
0.002 -0.88764 6.17609 1.0091547966 2.4748118392    1.009  0.274  3.7023  3.929    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 4.085 5.352 5.129 4.351 3.846 3.401 2.796 2.306 2.228
0.002 -0.88764 6.17609 1.0309523344 2.4791716439    1.030  0.291  3.7043  3.929    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 4.042 5.279 5.071 4.300 3.800 3.359 2.760 2.276 2.199
0.002 -0.88764 6.17609 1.0685497522 2.4862131479    1.068  0.321  3.7076  3.928    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.968 5.158 4.974 4.215 3.723 3.287 2.699 2.224 2.148
0.002 -0.88764 6.17609 1.0785714388 2.4879950401    1.078  0.329  3.7085  3.928    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.948 5.125 4.947 4.191 3.702 3.268 2.682 2.209 2.134
0.002 -0.88764 6.17609 1.1120637655 2.4936830629    1.111  0.352  3.7111  3.929    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.891 5.031 4.872 4.125 3.642 3.212 2.635 2.170 2.096
0.002 -0.88764 6.17609 1.1261905432 2.4959658848    1.125  0.363  3.7123  3.928    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.863 4.986 4.835 4.093 3.612 3.185 2.611 2.149 2.076
0.002 -0.88764 6.17609 1.1738095284 2.5031975838    1.173  0.396  3.7161  3.928    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.780 4.855 4.728 3.998 3.527 3.105 2.543 2.091 2.019
0.002 -0.88764 6.17609 1.1813467741 2.5042809409    1.181  0.401  3.7166  3.928    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.768 4.836 4.712 3.984 3.514 3.094 2.533 2.082 2.011
0.002 -0.88764 6.17609 1.2214285135 2.5097846811    1.221  0.430  3.7197  3.925    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.694 4.722 4.619 3.902 3.438 3.023 2.472 2.029 1.959
0.002 -0.88764 6.17609 1.2544212341 2.5140128133    1.254  0.453  3.7221  3.923    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.637 4.635 4.546 3.837 3.379 2.968 2.424 1.987 1.918
0.002 -0.88764 6.17609 1.2690477371 2.5158065651    1.269  0.466  3.7233  3.921    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.605 4.589 4.507 3.803 3.347 2.938 2.397 1.963 1.895
0.002 -0.88764 6.17609 1.3166667223 2.5213302630    1.316  0.497  3.7266  3.919    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.529 4.472 4.409 3.717 3.269 2.865 2.334 1.908 1.841
0.002 -0.88764 6.17609 1.3319914341 2.5230115809    1.332  0.507  3.7276  3.918    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.502 4.432 4.376 3.688 3.242 2.839 2.312 1.888 1.821
0.002 -0.88764 6.17609 1.3642858267 2.5264128908    1.364  0.535  3.7301  3.911    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.434 4.334 4.293 3.613 3.172 2.774 2.253 1.835 1.770
0.002 -0.88764 6.17609 1.4119048119 2.5311032614    1.412  0.569  3.7333  3.904    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.349 4.214 4.188 3.521 3.087 2.694 2.182 1.771 1.708
0.002 -0.88764 6.17609 1.4595237970 2.5354434092    1.460  0.603  3.7365  3.897    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.261 4.091 4.082 3.426 2.999 2.611 2.109 1.705 1.643
0.002 -0.88764 6.17609 1.5071429014 2.5394696837    1.507  0.638  3.7397  3.889    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.176 3.971 3.978 3.334 2.913 2.530 2.036 1.640 1.580
0.002 -0.88764 6.17609 1.5547618866 2.5432136409    1.555  0.673  3.7428  3.880    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.087 3.853 3.871 3.238 2.824 2.446 1.960 1.571 1.512
0.002 -0.88764 6.17609 1.6023809910 2.5467028597    1.602  0.705  3.7458  3.872    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-14      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.006 3.745 3.775 3.152 2.744 2.371 1.893 1.509 1.452
0.002 -0.88764 6.17609 1.6312631369 2.5487053937    1.631  0.724  3.7475  3.869    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-24      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.961 3.684 3.720 3.103 2.698 2.328 1.854 1.474 1.418
0.002 -0.88764 6.17609 1.6499999762 2.5499614773    1.649  0.738  3.7487  3.864    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.925 3.637 3.677 3.064 2.662 2.294 1.824 1.445 1.391
0.002 -0.88764 6.17609 1.6578589678 2.5504786203    1.657  0.744  3.7492  3.863    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.911 3.619 3.661 3.050 2.649 2.282 1.812 1.435 1.380
0.002 -0.88764 6.17609 1.6958903074 2.5529035025    1.695  0.778  3.7518  3.848    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.825 3.511 3.561 2.959 2.564 2.201 1.738 1.365 1.313
0.002 -0.88764 6.17609 1.7417807579 2.5556679670    1.741  0.822  3.7550  3.828    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.714 3.374 3.433 2.843 2.454 2.096 1.641 1.275 1.224
0.002 -0.88764 6.17609 1.7876710892 2.5582698401    1.786  0.868  3.7582  3.807    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.600 3.233 3.302 2.723 2.341 1.989 1.541 1.181 1.132
0.002 -0.88764 6.17609 1.8335616589 2.5607225185    1.832  0.911  3.7613  3.787    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.492 3.099 3.176 2.609 2.233 1.886 1.446 1.092 1.045
0.002 -0.88764 6.17609 1.8794519901 2.5630379545    1.878  0.962  3.7647  3.761    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.365 2.949 3.032 2.478 2.108 1.767 1.335 0.988 0.943
0.002 -0.88764 6.17609 1.9253424406 2.5652269216    1.924  1.025  3.7686  3.723    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.206 2.762 2.852 2.313 1.952 1.617 1.194 0.855 0.812
0.002 -0.88764 6.17609 1.9339909554 2.5656260979    1.933  1.037  3.7694  3.716    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.176 2.727 2.818 2.282 1.922 1.589 1.168 0.829 0.788
0.002 -0.88764 6.17609 1.9712327719 2.5672990901    1.971  1.098  3.7730  3.679    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.025 2.552 2.647 2.125 1.773 1.446 1.033 0.702 0.662
0.002 -0.88764 6.17609 2.0090198517 2.5689238797    2.009  1.168  3.7772  3.634    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.851 2.352 2.451 1.945 1.601 1.282 0.879 0.557 0.519
0.002 -0.88764 6.17609 2.0171234608 2.5692632190    2.017  1.183  3.7782  3.625    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.813 2.308 2.408 1.906 1.564 1.246 0.846 0.526 0.488
0.002 -0.88764 6.17609 2.0493013859 2.5705802677    2.049  1.242  3.7822  3.588    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.665 2.140 2.239 1.752 1.419 1.108 0.717 0.405 0.370
0.002 -0.88764 6.17609 2.0630137920 2.5711271827    2.062  1.266  3.7840  3.574    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.604 2.071 2.168 1.688 1.358 1.051 0.664 0.357 0.322
0.002 -0.88764 6.17609 2.0959620476 2.5724077338    2.095  1.321  3.7887  3.545    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.467 1.913 2.007 1.544 1.224 0.924 0.549 0.251 0.219
0.002 -0.88764 6.17609 2.1089041233 2.5728981648    2.108  1.342  3.7906  3.534    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.415 1.852 1.945 1.489 1.172 0.876 0.506 0.212 0.181
0.002 -0.88764 6.17609 2.1466848850 2.5742910184    2.145  1.401  3.7974  3.510    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.268 1.678 1.765 1.332 1.030 0.745 0.391 0.112 0.083
0.002 -0.88764 6.17609 2.1547944546 2.5745826788    2.154  1.413  3.7991  3.506    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.237 1.640 1.726 1.299 1.000 0.718 0.368 0.092 0.064
0.002 -0.88764 6.17609 2.1786983013 2.5754278714    2.177  1.450  3.8043  3.495    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.146 1.531 1.611 1.200 0.912 0.640 0.302 0.037 0.011
0.002 -0.88764 6.17609 2.2006847858 2.5761866562    2.199  1.483  3.8100  3.490    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.064 1.430 1.502 1.111 0.834 0.572 0.248 -0.004 -0.029
0.002 -0.88764 6.17609 2.2099890709 2.5765025367    2.209  1.496  3.8126  3.488    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.029 1.388 1.456 1.073 0.801 0.544 0.226 -0.021 -0.045
0.002 -0.88764 6.17609 2.2454986572 2.5776804685    2.244  1.549  3.8266  3.499    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.899 1.219 1.269 0.927 0.683 0.451 0.165 -0.051 -0.072
0.002 -0.88764 6.17609 2.2465753555 2.5777155167    2.245  1.550  3.8271  3.499    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.895 1.214 1.263 0.922 0.679 0.448 0.164 -0.051 -0.073
0.002 -0.88764 6.17609 2.2651271820 2.5783133934    2.264  1.577  3.8364  3.514    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.828 1.126 1.161 0.846 0.622 0.407 0.145 -0.050 -0.070
0.002 -0.88764 6.17609 2.2847027779 2.5789321716    2.283  1.605  3.8472  3.533    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.758 1.036 1.053 0.766 0.563 0.369 0.131 -0.041 -0.060
0.002 -0.88764 6.17609 2.3026738167 2.5794895912    2.301  1.630  3.8574  3.552    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.695 0.955 0.954 0.693 0.512 0.337 0.122 -0.029 -0.047
0.002 -0.88764 6.17609 2.3257915974 2.5801921027    2.324  1.662  3.8709  3.577    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.614 0.855 0.830 0.604 0.449 0.300 0.114 -0.011 -0.027
0.002 -0.88764 6.17609 2.3482892513 2.5808605195    2.347  1.693  3.8842  3.604    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.537 0.760 0.713 0.522 0.394 0.270 0.111 0.011 -0.004
0.002 -0.88764 6.17609 2.3702936172 2.5815001850    2.368  1.723  3.8974  3.631    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.462 0.670 0.603 0.448 0.347 0.246 0.114 0.035 0.021
0.002 -0.88764 6.17609 2.3919003010 2.5821151379    2.390  1.752  3.9105  3.659    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.390 0.584 0.506 0.387 0.309 0.230 0.122 0.062 0.048
0.002 -0.88764 6.17609 2.4131710529 2.5827081762    2.411  1.780  3.9236  3.687    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.320 0.502 0.424 0.336 0.279 0.219 0.134 0.089 0.077
0.002 -0.88764 6.17609 2.4301371574 2.5831726495    2.428  1.802  3.9340  3.710    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.266 0.440 0.369 0.303 0.260 0.215 0.146 0.112 0.102
0.002 -0.88764 6.17609 2.4310972691 2.5831987112    2.429  1.803  3.9346  3.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.262 0.436 0.366 0.302 0.259 0.214 0.147 0.113 0.104
0.002 -0.88764 6.17609 2.4506130219 2.5837233703    2.449  1.828  3.9470  3.739    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.200 0.368 0.316 0.273 0.245 0.214 0.165 0.142 0.135
0.002 -0.88764 6.17609 2.4699850082 2.5842347462    2.468  1.852  3.9593  3.767    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.139 0.304 0.277 0.253 0.235 0.217 0.186 0.172 0.167
0.002 -0.88764 6.17609 2.4892494678 2.5847342171    2.488  1.876  3.9716  3.796    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.080 0.243 0.247 0.240 0.232 0.223 0.209 0.202 0.201
0.002 -0.88764 6.17609 2.5084452629 2.5852231425    2.507  1.899  3.9838  3.826    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.023 0.187 0.225 0.234 0.233 0.233 0.234 0.234 0.235
0.002 -0.88764 6.17609 2.5276088715 2.5857027391    2.526  1.921  3.9960  3.855    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.033 0.136 0.211 0.233 0.238 0.245 0.262 0.267 0.271
0.002 -0.88764 6.17609 2.5467777252 2.5861741727    2.546  1.943  4.0081  3.886    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.086 0.090 0.203 0.237 0.246 0.261 0.291 0.300 0.308
0.002 -0.88764 6.17609 2.5659980774 2.5866387493    2.565  1.963  4.0202  3.916    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.139 0.050 0.200 0.244 0.259 0.278 0.322 0.336 0.347
0.002 -0.88764 6.17609 2.5853192806 2.5870977660    2.585  1.984  4.0322  3.948    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.189 0.016 0.202 0.255 0.274 0.299 0.356 0.372 0.386
0.002 -0.88764 6.17609 2.6048038006 2.5875527411    2.604  2.003  4.0442  3.979    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.238 -0.013 0.208 0.269 0.291 0.321 0.390 0.411 0.428
0.002 -0.88764 6.17609 2.6136984825 2.5877578456    2.613  2.012  4.0496  3.994    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.260 -0.025 0.211 0.276 0.300 0.332 0.407 0.429 0.447
0.002 -0.88764 6.17609 2.6163833141 2.5878194408    2.616  2.015  4.0512  3.998    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.266 -0.029 0.213 0.278 0.302 0.335 0.412 0.434 0.453
0.002 -0.88764 6.17609 2.6358134747 2.5882609079    2.635  2.032  4.0628  4.030    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.311 -0.050 0.224 0.296 0.323 0.361 0.449 0.474 0.495
0.002 -0.88764 6.17609 2.6556732655 2.5887044679    2.655  2.049  4.0743  4.062    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.353 -0.066 0.239 0.317 0.347 0.389 0.487 0.516 0.539
0.002 -0.88764 6.17609 2.6761362553 2.5891535899    2.676  2.065  4.0857  4.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.393 -0.079 0.256 0.340 0.373 0.419 0.528 0.559 0.585
0.002 -0.88764 6.17609 2.6975066662 2.5896142727    2.697  2.080  4.0972  4.129    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.431 -0.088 0.277 0.366 0.402 0.452 0.571 0.605 0.634
0.002 -0.88764 6.17609 2.7204151154 2.5900988789    2.720  2.095  4.1090  4.165    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.469 -0.094 0.301 0.395 0.434 0.489 0.617 0.655 0.686
0.002 -0.88764 6.17609 2.7265229225 2.5902265034    2.727  2.099  4.1121  4.175    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.478 -0.094 0.307 0.403 0.443 0.499 0.630 0.668 0.699
0.002 -0.88764 6.17609 2.7416915894 2.5905406307    2.742  2.108  4.1193  4.198    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.499 -0.094 0.325 0.424 0.465 0.524 0.661 0.701 0.733
0.002 -0.88764 6.17609 2.7748332024 2.5912132377    2.775  2.124  4.1341  4.246    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.539 -0.089 0.364 0.469 0.515 0.578 0.727 0.770 0.805
0.002 -0.88764 6.17609 2.7972602844 2.5916580104    2.797  2.133  4.1432  4.277    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.562 -0.084 0.389 0.499 0.546 0.613 0.769 0.814 0.851
