# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Apr  5 13:29:59 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.02 0.14251 6.00000 3.9308664799 2.6067702601    3.930  2.135  3.8793  3.366    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.569 -0.310 -0.435 -0.651 -0.786 -0.900 -1.053 -1.145 -1.163
0.02 0.14251 6.00000 3.9500863552 2.6069419803    3.950  2.164  3.8892  3.380    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.639 -0.405 -0.537 -0.719 -0.833 -0.930 -1.064 -1.140 -1.157
0.02 0.14251 6.00000 3.9687640667 2.6071070254    3.969  2.191  3.8991  3.394    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.708 -0.498 -0.633 -0.781 -0.875 -0.956 -1.072 -1.135 -1.151
0.02 0.14251 6.00000 3.9869346619 2.6072658839    3.987  2.219  3.9090  3.408    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.776 -0.590 -0.720 -0.838 -0.915 -0.980 -1.078 -1.130 -1.144
0.02 0.14251 6.00000 3.9966478348 2.6073501215    3.997  2.233  3.9144  3.416    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.813 -0.640 -0.764 -0.867 -0.935 -0.992 -1.081 -1.127 -1.140
0.02 0.14251 6.00000 3.9998683929 2.6073779479    4.000  2.238  3.9162  3.419    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.825 -0.656 -0.779 -0.877 -0.941 -0.996 -1.082 -1.126 -1.138
0.02 0.14251 6.00000 4.0170416832 2.6075254638    4.017  2.264  3.9260  3.434    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.891 -0.746 -0.852 -0.925 -0.975 -1.017 -1.086 -1.120 -1.130
0.02 0.14251 6.00000 4.0337896347 2.6076679357    4.034  2.290  3.9358  3.449    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -0.956 -0.832 -0.916 -0.967 -1.004 -1.034 -1.088 -1.113 -1.121
0.02 0.14251 6.00000 4.0501427650 2.6078057422    4.050  2.316  3.9456  3.464    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.019 -0.914 -0.971 -1.001 -1.028 -1.048 -1.087 -1.105 -1.111
0.02 0.14251 6.00000 4.0661244392 2.6079391876    4.065  2.340  3.9554  3.480    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.081 -0.989 -1.018 -1.030 -1.048 -1.060 -1.085 -1.096 -1.100
0.02 0.14251 6.00000 4.0817556381 2.6080685447    4.081  2.365  3.9651  3.497    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.141 -1.059 -1.059 -1.054 -1.064 -1.068 -1.080 -1.086 -1.087
0.02 0.14251 6.00000 4.0970573425 2.6081940762    4.096  2.388  3.9749  3.514    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.200 -1.123 -1.093 -1.074 -1.077 -1.074 -1.074 -1.075 -1.073
0.02 0.14251 6.00000 4.1120648384 2.6083161511    4.111  2.411  3.9846  3.531    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.258 -1.182 -1.121 -1.090 -1.087 -1.079 -1.066 -1.063 -1.058
0.02 0.14251 6.00000 4.1267657280 2.6084347426    4.125  2.434  3.9942  3.548    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.315 -1.237 -1.145 -1.103 -1.096 -1.082 -1.057 -1.050 -1.042
0.02 0.14251 6.00000 4.1411695480 2.6085499989    4.139  2.456  4.0038  3.566    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.370 -1.288 -1.165 -1.114 -1.102 -1.083 -1.046 -1.036 -1.025
0.02 0.14251 6.00000 4.1553030014 2.6086621991    4.153  2.477  4.0134  3.585    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.423 -1.336 -1.182 -1.122 -1.107 -1.083 -1.035 -1.021 -1.007
0.02 0.14251 6.00000 4.1691884995 2.6087715794    4.167  2.498  4.0230  3.604    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.475 -1.381 -1.195 -1.128 -1.110 -1.082 -1.023 -1.006 -0.989
0.02 0.14251 6.00000 4.1787710190 2.6088465765    4.177  2.512  4.0296  3.617    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.510 -1.410 -1.203 -1.132 -1.112 -1.080 -1.014 -0.994 -0.976
0.02 0.14251 6.00000 4.1806159019 2.6088609700    4.178  2.515  4.0309  3.620    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.517 -1.416 -1.205 -1.132 -1.112 -1.080 -1.012 -0.992 -0.973
0.02 0.14251 6.00000 4.1983447075 2.6089985462    4.196  2.541  4.0435  3.646    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.582 -1.467 -1.215 -1.135 -1.111 -1.074 -0.992 -0.968 -0.946
0.02 0.14251 6.00000 4.2157764435 2.6091325205    4.213  2.566  4.0560  3.673    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.645 -1.512 -1.221 -1.134 -1.107 -1.065 -0.971 -0.943 -0.918
0.02 0.14251 6.00000 4.2329654694 2.6092633876    4.230  2.590  4.0684  3.700    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.704 -1.553 -1.224 -1.130 -1.100 -1.053 -0.946 -0.915 -0.887
0.02 0.14251 6.00000 4.2499756813 2.6093916957    4.247  2.613  4.0807  3.729    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.761 -1.588 -1.222 -1.122 -1.089 -1.038 -0.919 -0.885 -0.855
0.02 0.14251 6.00000 4.2668790817 2.6095180333    4.264  2.634  4.0930  3.758    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.815 -1.617 -1.216 -1.110 -1.074 -1.019 -0.889 -0.852 -0.819
0.02 0.14251 6.00000 4.2837677002 2.6096431160    4.281  2.654  4.1052  3.788    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.866 -1.640 -1.206 -1.094 -1.055 -0.996 -0.856 -0.815 -0.780
0.02 0.14251 6.00000 4.3007774353 2.6097679546    4.297  2.673  4.1173  3.819    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.913 -1.656 -1.191 -1.074 -1.032 -0.969 -0.819 -0.775 -0.738
0.02 0.14251 6.00000 4.3181262016 2.6098941170    4.315  2.690  4.1292  3.852    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.956 -1.665 -1.172 -1.049 -1.004 -0.937 -0.778 -0.731 -0.692
0.02 0.14251 6.00000 4.3362979889 2.6100250204    4.333  2.704  4.1410  3.886    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.991 -1.666 -1.147 -1.018 -0.970 -0.899 -0.731 -0.681 -0.640
0.02 0.14251 6.00000 4.3512430191 2.6101317376    4.347  2.713  4.1500  3.915    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.014 -1.662 -1.122 -0.989 -0.939 -0.864 -0.689 -0.638 -0.595
0.02 0.14251 6.00000 4.3524880409 2.6101405898    4.349  2.714  4.1506  3.917    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.014 -1.660 -1.119 -0.986 -0.936 -0.861 -0.685 -0.634 -0.591
0.02 0.14251 6.00000 4.3593783379 2.6101894755    4.356  2.714  4.1537  3.930    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.015 -1.650 -1.103 -0.968 -0.918 -0.842 -0.664 -0.612 -0.569
0.02 0.14251 6.00000 4.3608937263 2.6102002031    4.358  2.714  4.1544  3.933    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.015 -1.648 -1.099 -0.965 -0.914 -0.837 -0.659 -0.607 -0.564
0.02 0.14251 6.00000 4.3650727272 2.6102297424    4.362  2.714  4.1563  3.941    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.016 -1.642 -1.090 -0.954 -0.902 -0.826 -0.646 -0.593 -0.550
0.02 0.14251 6.00000 4.3691554070 2.6102585381    4.366  2.715  4.1582  3.948    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.016 -1.636 -1.080 -0.944 -0.891 -0.814 -0.633 -0.580 -0.536
0.02 0.14251 6.00000 4.3729300499 2.6102851062    4.370  2.712  4.1592  3.955    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.011 -1.627 -1.069 -0.932 -0.879 -0.802 -0.620 -0.567 -0.523
0.02 0.14251 6.00000 4.3767967224 2.6103122674    4.373  2.709  4.1600  3.962    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.002 -1.616 -1.056 -0.919 -0.867 -0.789 -0.606 -0.553 -0.509
0.02 0.14251 6.00000 4.3811759949 2.6103429627    4.378  2.705  4.1609  3.969    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.993 -1.604 -1.042 -0.905 -0.852 -0.774 -0.591 -0.537 -0.493
0.02 0.14251 6.00000 4.3870568275 2.6103840720    4.384  2.700  4.1620  3.980    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.980 -1.587 -1.023 -0.886 -0.832 -0.754 -0.570 -0.516 -0.471
0.02 0.14251 6.00000 4.4179444313 2.6105979234    4.414  2.665  4.1652  4.030    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.893 -1.486 -0.918 -0.779 -0.725 -0.645 -0.460 -0.405 -0.360
0.02 0.14251 6.00000 4.4429397583 2.6107684785    4.439  2.625  4.1630  4.065    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.792 -1.389 -0.827 -0.691 -0.637 -0.558 -0.374 -0.319 -0.275
0.02 0.14251 6.00000 4.4634146690 2.6109065531    4.460  2.591  4.1597  4.087    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.708 -1.314 -0.760 -0.626 -0.573 -0.494 -0.313 -0.259 -0.215
0.02 0.14251 6.00000 4.4774627686 2.6110004483    4.474  2.572  4.1574  4.099    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.659 -1.271 -0.723 -0.590 -0.538 -0.460 -0.280 -0.227 -0.183
0.02 0.14251 6.00000 4.4872550964 2.6110654988    4.483  2.559  4.1559  4.106    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.628 -1.245 -0.700 -0.568 -0.516 -0.439 -0.260 -0.207 -0.164
0.02 0.14251 6.00000 4.4948182106 2.6111155177    4.491  2.554  4.1552  4.109    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.615 -1.233 -0.690 -0.559 -0.507 -0.430 -0.251 -0.198 -0.155
0.02 0.14251 6.00000 4.5039610863 2.6111757265    4.500  2.550  4.1548  4.112    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.605 -1.224 -0.682 -0.551 -0.499 -0.422 -0.244 -0.191 -0.148
0.02 0.14251 6.00000 4.5234870911 2.6113033748    4.519  2.543  4.1540  4.118    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.587 -1.208 -0.668 -0.537 -0.486 -0.409 -0.232 -0.179 -0.136
0.02 0.14251 6.00000 4.5338230133 2.6113704328    4.530  2.539  4.1536  4.122    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.578 -1.200 -0.661 -0.530 -0.479 -0.402 -0.225 -0.173 -0.130
0.02 0.14251 6.00000 4.5377001762 2.6113954967    4.534  2.538  4.1535  4.123    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.574 -1.196 -0.658 -0.528 -0.476 -0.400 -0.223 -0.170 -0.127
0.02 0.14251 6.00000 4.5391006470 2.6114045379    4.535  2.537  4.1534  4.123    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.573 -1.195 -0.657 -0.527 -0.475 -0.399 -0.222 -0.169 -0.126
0.02 0.14251 6.00000 4.5401468277 2.6114112877    4.536  2.537  4.1534  4.123    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.572 -1.194 -0.656 -0.526 -0.474 -0.398 -0.221 -0.169 -0.126
0.02 0.14251 6.00000 4.5412364006 2.6114183137    4.537  2.536  4.1533  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.571 -1.194 -0.655 -0.525 -0.474 -0.397 -0.220 -0.168 -0.125
0.02 0.14251 6.00000 4.5425648689 2.6114268748    4.539  2.536  4.1533  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.570 -1.192 -0.654 -0.524 -0.473 -0.396 -0.220 -0.167 -0.124
0.02 0.14251 6.00000 4.5430164337 2.6114297836    4.539  2.536  4.1533  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.569 -1.192 -0.654 -0.524 -0.472 -0.396 -0.219 -0.167 -0.124
0.02 0.14251 6.00000 4.5444188118 2.6114388128    4.541  2.535  4.1532  4.125    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.568 -1.191 -0.653 -0.523 -0.472 -0.395 -0.218 -0.166 -0.123
0.02 0.14251 6.00000 4.5472950935 2.6114573117    4.544  2.534  4.1531  4.126    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.566 -1.189 -0.651 -0.521 -0.470 -0.393 -0.217 -0.164 -0.121
0.02 0.14251 6.00000 4.5510659218 2.6114815231    4.548  2.533  4.1530  4.127    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.562 -1.186 -0.648 -0.519 -0.467 -0.391 -0.214 -0.162 -0.119
0.02 0.14251 6.00000 4.5775771141 2.6116504498    4.574  2.549  4.1570  4.129    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.603 -1.214 -0.668 -0.536 -0.483 -0.406 -0.226 -0.173 -0.130
0.02 0.14251 6.00000 4.6110382080 2.6118604748    4.607  2.570  4.1621  4.132    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.654 -1.249 -0.692 -0.558 -0.504 -0.425 -0.241 -0.187 -0.143
0.02 0.14251 6.00000 4.6367344856 2.6120193982    4.633  2.586  4.1662  4.135    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.695 -1.277 -0.710 -0.574 -0.519 -0.439 -0.253 -0.197 -0.152
0.02 0.14251 6.00000 4.6606564522 2.6121655381    4.657  2.604  4.1712  4.139    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.740 -1.306 -0.729 -0.590 -0.534 -0.452 -0.262 -0.206 -0.160
0.02 0.14251 6.00000 4.6859827042 2.6123183883    4.682  2.624  4.1769  4.144    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.789 -1.338 -0.748 -0.607 -0.549 -0.465 -0.271 -0.214 -0.167
0.02 0.14251 6.00000 4.7148709297 2.6124904325    4.711  2.649  4.1846  4.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.852 -1.375 -0.769 -0.624 -0.565 -0.479 -0.279 -0.220 -0.172
0.02 0.14251 6.00000 4.7251396179 2.6125510053    4.722  2.658  4.1876  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.876 -1.388 -0.777 -0.630 -0.570 -0.483 -0.281 -0.222 -0.173
0.02 0.14251 6.00000 4.7360000610 2.6126147402    4.733  2.668  4.1907  4.160    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.900 -1.402 -0.784 -0.636 -0.575 -0.487 -0.284 -0.223 -0.174
0.02 0.14251 6.00000 4.7645831108 2.6127808849    4.762  2.697  4.2006  4.173    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -1.974 -1.441 -0.804 -0.652 -0.588 -0.497 -0.286 -0.224 -0.173
0.02 0.14251 6.00000 4.7855896950 2.6129015359    4.783  2.720  4.2086  4.184    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.031 -1.470 -0.817 -0.661 -0.595 -0.501 -0.286 -0.222 -0.169
0.02 0.14251 6.00000 4.8032894135 2.6130022525    4.800  2.739  4.2157  4.195    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.078 -1.491 -0.826 -0.667 -0.599 -0.503 -0.282 -0.217 -0.163
0.02 0.14251 6.00000 4.8396449089 2.6132064712    4.837  2.768  4.2283  4.220    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.150 -1.517 -0.828 -0.663 -0.592 -0.492 -0.264 -0.195 -0.140
0.02 0.14251 6.00000 4.8841176033 2.6134515381    4.881  2.772  4.2356  4.249    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.159 -1.498 -0.797 -0.629 -0.556 -0.454 -0.220 -0.151 -0.094
0.02 0.14251 6.00000 4.9044866562 2.6135620768    4.902  2.771  4.2384  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.158 -1.486 -0.780 -0.611 -0.537 -0.434 -0.199 -0.129 -0.071
0.02 0.14251 6.00000 4.9072628021 2.6135770607    4.905  2.770  4.2384  4.264    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.156 -1.483 -0.777 -0.609 -0.535 -0.432 -0.197 -0.126 -0.069
0.02 0.14251 6.00000 4.9590940475 2.6138532741    4.957  2.756  4.2395  4.287    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.119 -1.441 -0.734 -0.566 -0.492 -0.388 -0.152 -0.082 -0.024
0.02 0.14251 6.00000 5.0893855095 2.6145191239    5.088  2.755  4.2410  4.305    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -2.119 -1.434 -0.725 -0.556 -0.482 -0.378 -0.141 -0.070 -0.012
